area,mean_price_eur_mwh,load_weighted_price_eur_mwh,price_std_eur_mwh,price_load_sum,price_sq_load_sum,load_twh,generation_twh,consumer_surplus_meur,producer_surplus_meur,societal_surplus_meur,scenario,scenario_folder,load_mode,case,hydro_uprated,is_baseline,baseline,delta_mean_price_eur_mwh,delta_pct_mean_price_eur_mwh,delta_price_std_eur_mwh,delta_pct_price_std_eur_mwh,delta_load_twh,delta_pct_load_twh,delta_generation_twh,delta_pct_generation_twh,delta_consumer_surplus_meur,delta_pct_consumer_surplus_meur,delta_producer_surplus_meur,delta_pct_producer_surplus_meur,delta_societal_surplus_meur,delta_pct_societal_surplus_meur
DK2,48.89361721548468,56.454057238708685,39.586206176698255,796814082.8385369,67101578963.39821,14.114381176702882,12.290987877812999,13317.567093864343,449.7538145761875,13767.320908440532,OW-BA+,BA_OW_UPRATE_TrueHYD_FalseFF_BALOAD_22.91TWH_NoneNUKE_3000NO2-500NO2-1500NO5OFF,BA,OW,True,False,B23-BA,-8.3418012344465,-14.574543980566512,0.37670131455166,0.9607397896914855,0.0,0.0,-0.4332198011853592,-3.4046898016322067,118.92368394503319,0.901029600175858,-115.80958061136295,-20.47685221441153,3.1141033336716646,0.02262464795658443
DK2,48.120538790527796,55.90426229248925,40.12624797324127,789054067.3985709,66837273353.67954,14.114381176702882,12.151434411218792,13325.32710930431,443.0078164110534,13768.334925715362,N-LLPS+,LLPS_N_UPRATE_TrueHYD_FalseFF_LLPSLOAD_22.91TWH_900p8407111111112NO2-2005p0970666666665NO1NUKE_NoneOFF,LLPS,N,True,False,B23-LLPS,-8.97250270505824,-15.715580165320008,0.27973804787045964,0.7020390202162892,0.0,0.0,-0.5503898682692636,-4.333156058205577,126.90506501202617,0.9615169494212896,-122.37173655881423,-21.644174416285644,4.533328453211652,0.03293660128109814
DK2,48.083135201300834,55.826422277625156,40.08698874492998,787955403.7579788,66670071177.28771,14.114381176702882,12.173089625889785,13326.425772944902,441.9821897667137,13768.407962711615,OWN-LLPS+,LLPS_OWN_UPRATE_TrueHYD_FalseFF_LLPSLOAD_22.91TWH_1781p3768888888892NO1NUKE_1400NO2-500NO2OFF,LLPS,OWN,True,False,B23-LLPS,-9.009906294285202,-15.78109355932942,0.24047881955917205,0.6035128798220191,0.0,0.0,-0.5287346535982707,-4.162667046591997,128.00372865261852,0.9698411539125945,-123.39736320315393,-21.82557939263334,4.606365449464647,0.033467246798885346
DK2,49.031601874519744,56.736240886000324,40.03568376369985,800796930.3982433,68057527738.26229,14.114381176702882,12.277860101424388,13313.584246304636,453.2605866276828,13766.844832932318,OW-LLPS+,LLPS_OW_UPRATE_TrueHYD_FalseFF_LLPSLOAD_22.91TWH_NoneNUKE_3000NO2-500NO2-1500NO5OFF,LLPS,OW,True,False,B23-LLPS,-8.061439621066292,-14.119828633914231,0.18917383832904022,0.47475635553363904,0.0,0.0,-0.4239641780636685,-3.337821156511514,115.16220201235228,0.8725452302243561,-112.11896634218482,-19.83074303859027,3.0432356701676326,0.022110429656098666
FI,25.99900080494754,67.89894516761275,126.3781643572627,5364143071.029628,1625993182859.9294,79.00186163110351,83.49811985688795,73637.7185600739,3136.3721809549043,76774.0907410288,B23-BA,BASELINE_23TWh_BA_FalseHYD_FalseFF_BALOAD_22.91TWH_NoneNUKE_NoneOFF,BA,BASELINE_23TWh,False,True,B23-BA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FI,25.957569735301178,67.92012233782422,126.66777619129407,5365816106.900412,1632010072277.602,79.00186163110351,83.36982522932918,73636.04552420312,3135.1533318182087,76771.19885602132,B23-LLPS,BASELINE_23TWh_LLPS_FalseHYD_FalseFF_LLPSLOAD_22.91TWH_NoneNUKE_NoneOFF,LLPS,BASELINE_23TWh,False,True,B23-LLPS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FI,23.74707602437199,63.373429086162034,126.77871451228279,5006618875.753524,1587071081805.005,79.00186163110351,81.71298481490464,73995.24275534999,2765.72593298766,76760.96868833764,N-BA,BA_N_FalseHYD_FalseFF_BALOAD_22.91TWH_900p8407111111112NO2-2005p0970666666665NO1NUKE_NoneOFF,BA,N,False,False,B23-BA,-2.25192478057555,-8.661582025671597,0.40055015502008473,0.3169456979037581,0.0,0.0,-1.7851350419833096,-2.1379344170179535,357.52419527608436,0.4855177513198143,-370.6462479672441,-11.81767426129882,-13.122052691163844,-0.01709177219099424
FI,23.788333454174257,63.435647274183744,126.75115119545332,5011534228.434553,1587142318332.0376,79.00186163110351,81.84400067351906,73990.32740266896,2772.1791105143443,76762.50651318331,OWN-BA,BA_OWN_FalseHYD_FalseFF_BALOAD_22.91TWH_1781p3768888888892NO1NUKE_1400NO2-500NO2OFF,BA,OWN,False,False,B23-BA,-2.2106673507732815,-8.502893504863454,0.37298683819061296,0.29513550864388555,0.0,0.0,-1.6541191833688913,-1.981025664055643,352.6088425950584,0.4788427038344471,-364.19307044055995,-11.611921335486315,-11.584227845494752,-0.015088720340004014
FI,24.039677535083126,63.88962893174478,126.76099460766872,5047399624.528249,1591906032981.1296,79.00186163110351,82.21077450465818,73954.46200657525,2810.439254573904,76764.90126114916,OW-BA,BA_OW_FalseHYD_FalseFF_BALOAD_22.91TWH_NoneNUKE_3000NO2-500NO2-1500NO5OFF,BA,OW,False,False,B23-BA,-1.959323269864413,-7.53614834879177,0.38283025040601615,0.30292436383533816,0.0,0.0,-1.287345352229778,-1.5417656762047223,316.74344650135026,0.4301375065591554,-325.93292638100047,-10.392036007721714,-9.189479879642022,-0.011969506627749713
FI,23.74275973933347,63.481387047060544,127.02118041994707,5015147755.642405,1593014613785.1519,79.00186163110351,81.58761442141697,73986.71387546112,2772.2254541546386,76758.93932961577,N-LLPS,LLPS_N_FalseHYD_FalseFF_LLPSLOAD_22.91TWH_900p8407111111112NO2-2005p0970666666665NO1NUKE_NoneOFF,LLPS,N,False,False,B23-LLPS,-2.214809995967709,-8.532424331526164,0.35340422865300525,0.27900089452844984,0.0,0.0,-1.7822108079122074,-2.1377168573999032,350.6683512580057,0.47621833676924713,-362.92787766357014,-11.576080633131037,-12.259526405556244,-0.01596891358769592
FI,23.80903131932435,63.58518119786161,126.94430462199045,5023347686.782107,1592514134402.8396,79.00186163110351,81.71525989306073,73978.5139443214,2782.559459789752,76761.07340411116,OWN-LLPS,LLPS_OWN_FalseHYD_FalseFF_LLPSLOAD_22.91TWH_1781p3768888888892NO1NUKE_1400NO2-500NO2OFF,LLPS,OWN,False,False,B23-LLPS,-2.1485384159768266,-8.277116994719682,0.2765284306963878,0.21831000670507839,0.0,0.0,-1.6545653362684476,-1.9846093376316423,342.46842011828267,0.46508257970713296,-352.59387202845664,-11.246463401009242,-10.125451910163974,-0.013189128294262418
FI,24.052244325019494,64.02251701964317,126.93691163730712,5057898030.86082,1596774742533.6646,79.00186163110351,82.10884389259745,73943.96360024269,2818.9811265431754,76762.94472678586,OW-LLPS,LLPS_OW_FalseHYD_FalseFF_LLPSLOAD_22.91TWH_NoneNUKE_3000NO2-500NO2-1500NO5OFF,LLPS,OW,False,False,B23-LLPS,-1.9053254102816837,-7.34015329520823,0.2691354460130526,0.2124734909742186,0.0,0.0,-1.2609813367317315,-1.5125152694792063,307.9180760395684,0.41816215665513995,-316.1722052750333,-10.08474456627841,-8.254129235458095,-0.010751596117364405
FI,23.716495099406874,63.311834334102954,126.77973581292281,5001752775.67415,1586475076909.9072,79.00186163110351,81.67743355376597,74000.10885542937,2761.220784570169,76761.32963999953,N-BA+,BA_N_UPRATE_TrueHYD_FalseFF_BALOAD_22.91TWH_900p8407111111112NO2-2005p0970666666665NO1NUKE_NoneOFF,BA,N,True,False,B23-BA,-2.2825057055406646,-8.779205488182876,0.401571455660104,0.317753828521269,0.0,0.0,-1.8206863031219882,-2.180511736363122,362.39029535546433,0.4921259137867302,-375.1513963847351,-11.961316283277197,-12.761101029274869,-0.016621624438796792
FI,23.75106063936349,63.35143415847146,126.7546134762514,5004881235.519527,1586368145354.6748,79.00186163110351,81.80345731353876,73996.98039558399,2765.669787879797,76762.65018346379,OWN-BA+,BA_OWN_UPRATE_TrueHYD_FalseFF_BALOAD_22.91TWH_1781p3768888888892NO1NUKE_1400NO2-500NO2OFF,BA,OWN,True,False,B23-BA,-2.2479401655840476,-8.646255994408333,0.37644911898868827,0.29787512811508443,0.0,0.0,-1.694662543349196,-2.0295816795081993,359.2618355100858,0.48787746624306233,-370.70239307510747,-11.819464390295762,-11.440557565016206,-0.014901586530808971
FI,24.018295362315683,63.84124473292797,126.74204157702657,5043577182.748191,1591038212794.341,79.00186163110351,82.19840886698717,73958.28444835532,2806.6766933166987,76764.96114167201,OW-BA+,BA_OW_UPRATE_TrueHYD_FalseFF_BALOAD_22.91TWH_NoneNUKE_3000NO2-500NO2-1500NO5OFF,BA,OW,True,False,B23-BA,-1.980705442631855,-7.618390635439083,0.36387721976386445,0.2879272868176876,0.0,0.0,-1.2997109899007881,-1.556575156576501,320.56588828141685,0.4353283813646373,-329.6954876382056,-10.512001402136722,-9.129599356791005,-0.011891510884298965
FI,23.738232595876518,63.44728902953698,126.9689510852809,5012453948.780112,1591624674639.766,79.00186163110351,81.57667155292727,73989.4076823234,2769.907443608487,76759.3151259319,N-LLPS+,LLPS_N_UPRATE_TrueHYD_FalseFF_LLPSLOAD_22.91TWH_900p8407111111112NO2-2005p0970666666665NO1NUKE_NoneOFF,LLPS,N,True,False,B23-LLPS,-2.2193371394246597,-8.549864883562103,0.3011748939868397,0.2377675704450708,0.0,0.0,-1.7931536764019143,-2.150842551809848,353.3621581202897,0.47987660880586613,-365.24588820972167,-11.65001674727979,-11.883730089422897,-0.01547941189730533
FI,23.74316043712139,63.429845357093136,126.89350827397882,5011075866.183366,1589936776102.9702,79.00186163110351,81.69500775246742,73990.78576492015,2770.113647795926,76760.89941271607,OWN-LLPS+,LLPS_OWN_UPRATE_TrueHYD_FalseFF_LLPSLOAD_22.91TWH_1781p3768888888892NO1NUKE_1400NO2-500NO2OFF,LLPS,OWN,True,False,B23-LLPS,-2.2144092981797883,-8.530880667030576,0.22573208268475753,0.17820797796580579,0.0,0.0,-1.6748174768617616,-2.0089012688400927,354.74024071703025,0.48174808708383476,-365.0396840222825,-11.643439582924017,-10.29944330525177,-0.013415764581933403
FI,24.03001763976351,63.97269092308399,126.96879683859437,5053961676.4748335,1596910494042.1482,79.00186163110351,82.1041277269021,73947.89995462868,2815.199558725489,76763.09951335417,OW-LLPS+,LLPS_OW_UPRATE_TrueHYD_FalseFF_LLPSLOAD_22.91TWH_NoneNUKE_3000NO2-500NO2-1500NO5OFF,LLPS,OW,True,False,B23-LLPS,-1.927552095537667,-7.425780283723091,0.3010206473003052,0.23764579781183093,0.0,0.0,-1.2656975024270736,-1.5181721911320574,311.8544304255629,0.4235078461988576,-319.95377309271953,-10.205362839691313,-8.099342667148449,-0.010549975495808219
NO1,35.783812719437954,80.77126746207716,93.64916815881871,3290623170.7977467,623084583795.4666,40.74002147289225,25.707251467115725,37449.39830209451,1434.079440671887,38883.477742766394,B23-BA,BASELINE_23TWh_BA_FalseHYD_FalseFF_BALOAD_22.91TWH_NoneNUKE_NoneOFF,BA,BASELINE_23TWh,False,True,B23-BA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NO1,39.18597510912012,93.23194258487452,139.01067690236155,3798260770.3304343,1141375921908.979,40.73990807252197,25.681266465445052,36941.64730219154,1572.7832271845348,38514.43052937607,B23-LLPS,BASELINE_23TWh_LLPS_FalseHYD_FalseFF_LLPSLOAD_22.91TWH_NoneNUKE_NoneOFF,LLPS,BASELINE_23TWh,False,True,B23-LLPS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NO1,21.302108686201702,48.88478967514744,35.393807206689274,1991567381.063328,148393256965.64465,40.74002147289225,40.31997974230776,38748.45409182893,1032.4990057591083,39780.95309758803,N-BA,BA_N_FalseHYD_FalseFF_BALOAD_22.91TWH_900p8407111111112NO2-2005p0970666666665NO1NUKE_NoneOFF,BA,N,False,False,B23-BA,-14.481704033236252,-40.469986098965116,-58.255360952129436,-62.205956654451796,0.0,0.0,14.612728275192033,56.84282621144615,1299.0557897344188,3.4688295370069104,-401.5804349127786,-28.002663138705373,897.4753548216395,2.3081149293252183
NO1,21.43223609407203,49.069465083487124,36.50244158139467,1999091061.164602,152377484190.37927,40.74002147289225,38.69109947180376,38740.930411727655,1007.3977255256447,39748.3281372533,OWN-BA,BA_OWN_FalseHYD_FalseFF_BALOAD_22.91TWH_1781p3768888888892NO1NUKE_1400NO2-500NO2OFF,BA,OWN,False,False,B23-BA,-14.351576625365922,-40.10633729247658,-57.14672657742404,-61.022140079781025,0.0,0.0,12.983848004688035,50.50655851442053,1291.5321096331463,3.4487392807080486,-426.68171514624225,-29.75300412551314,864.850394486908,2.2242104994011207
NO1,24.776899807362412,57.30318909313774,84.9355363642272,2334533154.1196365,427676556730.02795,40.74002147289225,25.53918864596878,38405.488318772615,890.6774110476557,39296.16572982027,OW-BA,BA_OW_FalseHYD_FalseFF_BALOAD_22.91TWH_NoneNUKE_3000NO2-500NO2-1500NO5OFF,BA,OW,False,False,B23-BA,-11.006912912075542,-30.759474956944793,-8.713631794591507,-9.304547991087484,0.0,0.0,-0.16806282114694682,-0.6537564755295987,956.0900166781066,2.553018366184627,-543.4020296242312,-37.89204518332956,412.687987053876,1.0613453605770886
NO1,22.025389015787304,52.52909716549881,45.15814717804455,2140030589.6549962,195493068689.2657,40.73990807252197,40.21221073860979,38599.87748286697,1105.4346483212478,39705.31213118822,N-LLPS,LLPS_N_FalseHYD_FalseFF_LLPSLOAD_22.91TWH_900p8407111111112NO2-2005p0970666666665NO1NUKE_NoneOFF,LLPS,N,False,False,B23-LLPS,-17.160586093332817,-43.7926733877266,-93.85252972431701,-67.51461960741133,0.0,0.0,14.530944273164739,56.58188350140979,1658.230180675433,4.488782449549995,-467.348578863287,-29.714748401780415,1190.8816018121506,3.092040010571702
NO1,22.254346950267443,53.02489836495236,49.72259299377308,2160229484.94298,215268700597.39273,40.73990807252197,38.58555251672665,38579.678587578994,1084.90661553072,39664.58520310972,OWN-LLPS,LLPS_OWN_FalseHYD_FalseFF_LLPSLOAD_22.91TWH_1781p3768888888892NO1NUKE_1400NO2-500NO2OFF,LLPS,OWN,False,False,B23-LLPS,-16.93162815885268,-43.20838797989238,-89.28808390858848,-64.23109785394594,0.0,0.0,12.904286051281598,50.247857007537846,1638.0312853874566,4.4341046082432864,-487.87661165381473,-31.01995260511334,1150.1546737336466,2.9862954168733986
NO1,27.78027339381366,68.00748972106096,121.97035539735641,2770618879.4790063,794500979234.5776,40.73990807252197,25.49978277660656,37969.28919304297,1039.3495262838276,39008.638719326795,OW-LLPS,LLPS_OW_FalseHYD_FalseFF_LLPSLOAD_22.91TWH_NoneNUKE_3000NO2-500NO2-1500NO5OFF,LLPS,OW,False,False,B23-LLPS,-11.405701715306463,-29.106591538287145,-17.04032150500514,-12.25828251809315,0.0,0.0,-0.18148368883849386,-0.7066773326100791,1027.6418908514315,2.7817976887848945,-533.4337009007072,-33.91654308620875,494.2081899507248,1.283176677307426
NO1,20.81761907273062,47.61258840058387,34.44102792133681,1939737873.8197672,140681119092.3122,40.74002147289225,40.52899590447308,38800.283599072485,986.7134756334666,39786.99707470595,N-BA+,BA_N_UPRATE_TrueHYD_FalseFF_BALOAD_22.91TWH_900p8407111111112NO2-2005p0970666666665NO1NUKE_NoneOFF,BA,N,True,False,B23-BA,-14.966193646707335,-41.823921235138876,-59.2081402374819,-63.22334880441372,0.0,0.0,14.821744437357353,57.65588925878394,1350.8852969779764,3.6072283086653028,-447.3659650384203,-31.19534053349394,903.5193319395548,2.3236587475965655
NO1,20.952064575330688,47.80699231039966,36.587639005826105,1947657893.2800767,147648512735.69266,40.74002147289225,38.89380600338132,38792.363579612174,962.0848022181733,39754.44838183035,OWN-BA+,BA_OWN_UPRATE_TrueHYD_FalseFF_BALOAD_22.91TWH_1781p3768888888892NO1NUKE_1400NO2-500NO2OFF,BA,OWN,True,False,B23-BA,-14.831748144107266,-41.448205255251025,-57.061529152992605,-60.93116497972787,0.0,0.0,13.186554536265596,51.2950773953163,1342.9652775176655,3.5860797193170253,-471.9946384537136,-32.91272610620353,870.9706390639549,2.2399504612881085
NO1,24.454851725699143,56.331762112954486,84.44807576036453,2294957198.087624,419815529410.38824,40.74002147289225,25.75166776185356,38445.06427480464,863.1532426289742,39308.217517433615,OW-BA+,BA_OW_UPRATE_TrueHYD_FalseFF_BALOAD_22.91TWH_NoneNUKE_3000NO2-500NO2-1500NO5OFF,BA,OW,True,False,B23-BA,-11.32896099373881,-31.659457538980636,-9.201092398454179,-9.825065806083975,0.0,0.0,0.044416294737835926,0.17277729902262204,995.6659727101287,2.6586968492213185,-570.9261980429127,-39.81133693510211,424.73977466722135,1.0923399842912378
NO1,21.714790492702026,51.55951142582765,44.93423811143152,2100529755.7523649,190559655977.18124,40.73990807252197,40.42272599535062,38639.37831676961,1072.8957687165384,39712.27408548615,N-LLPS+,LLPS_N_UPRATE_TrueHYD_FalseFF_LLPSLOAD_22.91TWH_900p8407111111112NO2-2005p0970666666665NO1NUKE_NoneOFF,LLPS,N,True,False,B23-LLPS,-17.471184616418096,-44.58530014314193,-94.07643879093004,-67.67569289444403,0.0,0.0,14.741459529905566,57.401606535801726,1697.731014578072,4.59571009568205,-499.88745846799634,-31.783620897512566,1197.8435561100778,3.110116233437355
NO1,21.84704318213885,51.854157476187105,49.79060955221959,2112533608.7579408,210542152059.3737,40.73990807252197,38.79550472933754,38627.374463764034,1043.334435638747,39670.70889940278,OWN-LLPS+,LLPS_OWN_UPRATE_TrueHYD_FalseFF_LLPSLOAD_22.91TWH_1781p3768888888892NO1NUKE_1400NO2-500NO2OFF,LLPS,OWN,True,False,B23-LLPS,-17.33893192698127,-44.24780008331557,-89.22006735014196,-64.18216883643292,0.0,0.0,13.114238263892485,51.06538761060753,1685.7271615724967,4.563216003289848,-529.4487915457878,-33.66317636115454,1156.27837002671,3.002195162005013
NO1,27.102586217841313,66.03929052719405,118.45633658279337,2690434625.2524567,749332859729.2897,40.73990807252197,25.72457552760177,38049.47344726951,999.811809691133,39049.28525696065,OW-LLPS+,LLPS_OW_UPRATE_TrueHYD_FalseFF_LLPSLOAD_22.91TWH_NoneNUKE_3000NO2-500NO2-1500NO5OFF,LLPS,OW,True,False,B23-LLPS,-12.083388891278808,-30.836004100014158,-20.554340319568183,-14.786159435800142,0.0,0.0,0.04330906215671604,0.16864067905291874,1107.8261450779755,2.9988542092227015,-572.9714174934018,-36.430412506311335,534.8547275845776,1.3887125428912377
NO2,35.36483294579079,74.25769438855022,29.137445902228716,3112418868.0665736,266705440232.0904,41.913755789143885,51.84023404147973,38801.3369210773,3409.1813214374347,42210.518242514736,B23-BA,BASELINE_23TWh_BA_FalseHYD_FalseFF_BALOAD_22.91TWH_NoneNUKE_NoneOFF,BA,BASELINE_23TWh,False,True,B23-BA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NO2,35.30249694230681,74.93047143959171,27.92510884007631,3140610000.8211765,268012147432.96017,41.91365595975341,51.85313245354488,38773.04595893224,3428.129772563621,42201.17573149586,B23-LLPS,BASELINE_23TWh_LLPS_FalseHYD_FalseFF_LLPSLOAD_22.91TWH_NoneNUKE_NoneOFF,LLPS,BASELINE_23TWh,False,True,B23-LLPS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NO2,25.012264603533357,53.63088806354155,28.40883675169168,2247871945.050192,154382368474.91794,41.913755789143885,58.82340533777865,39665.88384409368,2436.5109528829025,42102.39479697659,N-BA,BA_N_FalseHYD_FalseFF_BALOAD_22.91TWH_900p8407111111112NO2-2005p0970666666665NO1NUKE_NoneOFF,BA,N,False,False,B23-BA,-10.352568342257431,-29.27362433219021,-0.7286091505370358,-2.5005937479280043,0.0,0.0,6.98317129629892,13.470562827149596,864.5469230163799,2.2281369448039525,-972.6703685545322,-28.53090747735351,-108.1234455381491,-0.2561528501425656
NO2,24.411215108659224,52.56031310563114,29.30018241193041,2203000127.710362,151773364723.3683,41.913755789143885,51.788378301470296,39710.75566143352,2212.945591046906,41923.70125248042,OWN-BA,BA_OWN_FalseHYD_FalseFF_BALOAD_22.91TWH_1781p3768888888892NO1NUKE_1400NO2-500NO2OFF,BA,OWN,False,False,B23-BA,-10.953617837131564,-30.973192645705094,0.16273650970169484,0.5585132967651333,0.0,0.0,-0.0518557400094366,-0.10002991106858133,909.4187403562173,2.343781973817019,-1196.2357303905287,-35.08865084025957,-286.81699003431277,-0.6794917522368362
NO2,23.245227211988283,50.48536713706827,30.83823314597581,2116031349.1083496,146688459769.70822,41.913755789143885,51.600203846747796,39797.72444003553,2155.4963065994953,41953.22074663502,OW-BA,BA_OW_FalseHYD_FalseFF_BALOAD_22.91TWH_NoneNUKE_3000NO2-500NO2-1500NO5OFF,BA,OW,False,False,B23-BA,-12.119605733802505,-34.27021909697727,1.7007872437470937,5.837118495059997,0.0,0.0,-0.24003019473193632,-0.4630191185863035,996.387518958225,2.5679205873367126,-1253.6850148379394,-36.773785159345536,-257.2974958797131,-0.6095577751532111
